Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1525364740;0011;2000000012900f00454e9139;55.850155;12.459178;32;-23;0.003334;42;-78;0.245944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364760;0011;2000000012900f00454e9139;55.850155;12.459184;32;-28;0.003555;42;-82;0.245944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364780;0011;2000000012900f00454e9139;55.850155;12.459182;32;-25;0.002810;42;-85;0.246794;65;-84;0.470806;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364800;0011;2000000012900f00454e9139;55.850155;12.459182;32;-18;0.003152;36;-77;0.279581;42;-82;0.248248;65;-73;0.448558;;;;;;;;;;;;;;;;;;;;;;;;;
1525364820;0011;2000000012900f00454e9139;55.850163;12.459173;32;-13;0.001976;42;-85;0.248572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364840;0011;2000000012900f00454e9139;55.850163;12.459173;32;-26;0.001798;42;-80;0.248102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364860;0011;2000000012900f00454e9139;55.850163;12.459171;32;-21;0.002039;42;-76;0.248419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364880;0011;2000000012900f00454e9139;55.850163;12.459171;42;-84;0.248042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364900;0011;2000000012900f00454e9139;55.850170;12.459171;32;-15;0.003541;42;-76;0.247490;65;-82;0.334755;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364920;0011;2000000012900f00454e9139;55.850163;12.459176;42;-74;0.247405;65;-73;0.317230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364940;0011;2000000012900f00454e9139;55.850155;12.459182;42;-80;0.246618;65;-68;0.299430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364960;0011;2000000012900f00454e9139;55.850140;12.459189;42;-80;0.245967;65;-55;0.286810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364980;0011;2000000012900f00454e9139;55.850140;12.459196;42;-82;0.245666;65;-59;0.279175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365000;0011;2000000012900f00454e9139;55.850147;12.459200;32;-128;0.000893;42;-86;0.246276;65;-64;0.267546;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365020;0011;2000000012900f00454e9139;55.850147;12.459200;42;-85;0.245919;65;-63;0.255576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365040;0011;2000000012900f00454e9139;55.850147;12.459194;32;-13;0.000238;42;-82;0.244730;65;-75;0.246990;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365060;0011;2000000012900f00454e9139;55.850147;12.459202;42;-74;0.244017;65;-94;0.246137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365080;0011;2000000012900f00454e9139;55.850140;12.459208;42;-80;0.244835;65;-75;0.244064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365100;0011;2000000012900f00454e9139;55.850132;12.459208;42;-77;0.245073;65;-88;0.246626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365120;0011;2000000012900f00454e9139;55.850140;12.459210;42;-85;0.245317;65;-78;0.246735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365140;0011;2000000012900f00454e9139;55.850147;12.459208;32;-20;0.003453;42;-73;0.246618;65;-80;0.249544;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365160;0011;2000000012900f00454e9139;55.850155;12.459178;42;-78;0.248666;53;-91;0.404265;65;-84;0.258108;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365180;0011;2000000012900f00454e9139;55.850155;12.459146;42;-70;0.251400;53;-79;0.365988;65;-74;0.255470;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365200;0011;2000000012900f00454e9139;55.850155;12.459146;42;-85;0.250064;53;-82;0.345304;65;-77;0.252561;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365220;0011;2000000012900f00454e9139;55.850155;12.459146;42;-71;0.249173;53;-72;0.319544;65;-88;0.251221;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365240;0011;2000000012900f00454e9139;55.850155;12.459157;42;-73;0.250120;53;-79;0.295643;65;-77;0.249410;69;-128;0.001701;;;;;;;;;;;;;;;;;;;;;;;;;
1525365260;0011;2000000012900f00454e9139;55.850155;12.459155;42;-80;0.251370;53;-79;0.269232;65;-77;0.248543;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365280;0011;2000000012900f00454e9139;55.850155;12.459155;42;-79;0.251727;53;-78;0.215526;65;-88;0.248301;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365300;0011;2000000012900f00454e9139;55.850155;12.459159;42;-78;0.249535;53;-76;0.159085;65;-87;0.247133;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365320;0011;2000000012900f00454e9139;55.850147;12.459162;42;-76;0.250605;53;-75;0.100549;65;-79;0.245252;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365340;0011;2000000012900f00454e9139;55.850147;12.459157;32;-13;0.001072;42;-79;0.252803;53;-41;0.047216;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365360;0011;2000000012900f00454e9139;55.850147;12.459153;42;-73;0.252218;53;-23;0.014284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365380;0011;2000000012900f00454e9139;55.850147;12.459147;42;-78;0.252377;75;-76;0.258192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365400;0011;2000000012900f00454e9139;55.850147;12.459128;42;-72;0.253478;75;-78;0.258360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365420;0011;2000000012900f00454e9139;55.850155;12.459117;42;-78;0.251793;75;-85;0.256521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365440;0011;2000000012900f00454e9139;55.850147;12.459131;42;-81;0.248576;49;-89;0.464874;75;-86;0.248636;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365460;0011;2000000012900f00454e9139;55.850163;12.459121;42;-77;0.248203;49;-79;0.409137;75;-73;0.246433;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365480;0011;2000000012900f00454e9139;55.850155;12.459125;42;-74;0.247074;49;-78;0.356690;75;-80;0.244567;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365500;0011;2000000012900f00454e9139;55.850163;12.459126;42;-75;0.246754;49;-75;0.314126;75;-71;0.240600;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365520;0011;2000000012900f00454e9139;55.850163;12.459126;42;-67;0.247253;49;-86;0.283947;75;-80;0.239469;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365540;0011;2000000012900f00454e9139;55.850163;12.459125;42;-73;0.249350;49;-78;0.255202;75;-78;0.238128;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365560;0011;2000000012900f00454e9139;55.850163;12.459123;42;-71;0.245505;49;-70;0.219367;75;-81;0.238128;78;-88;0.371953;;;;;;;;;;;;;;;;;;;;;;;;;
1525365580;0011;2000000012900f00454e9139;55.850147;12.459121;42;-67;0.245825;49;-60;0.180967;75;-79;0.239283;78;-75;0.338385;;;;;;;;;;;;;;;;;;;;;;;;;
1525365600;0011;2000000012900f00454e9139;55.850147;12.459119;42;-73;0.246394;49;-81;0.141313;75;-75;0.240604;78;-67;0.307650;;;;;;;;;;;;;;;;;;;;;;;;;
1525365620;0011;2000000012900f00454e9139;55.850147;12.459119;42;-65;0.246683;49;-60;0.103953;75;-86;0.241919;78;-74;0.279727;;;;;;;;;;;;;;;;;;;;;;;;;
1525365640;0011;2000000012900f00454e9139;55.850147;12.459121;42;-73;0.210178;49;-53;0.072288;75;-85;0.241871;78;-86;0.244171;;;;;;;;;;;;;;;;;;;;;;;;;
1525365660;0011;2000000012900f00454e9139;55.850147;12.459117;42;-74;0.141790;49;-50;0.037810;50;-85;0.423082;75;-84;0.247476;78;-75;0.182604;;;;;;;;;;;;;;;;;;;;;;
1525365680;0011;2000000012900f00454e9139;55.850147;12.459135;42;-56;0.077287;49;-13;0.003954;50;-93;0.403399;75;-84;0.250760;78;-75;0.127989;;;;;;;;;;;;;;;;;;;;;;
1525365700;0011;2000000012900f00454e9139;55.850140;12.459133;42;-37;0.014490;50;-79;0.386851;75;-82;0.257200;78;-68;0.075428;;;;;;;;;;;;;;;;;;;;;;;;;
1525365720;0011;2000000012900f00454e9139;55.850140;12.459139;32;-14;0.001072;50;-79;0.379759;75;-79;0.260698;78;-40;0.022518;;;;;;;;;;;;;;;;;;;;;;;;;
1525365740;0011;2000000012900f00454e9139;55.850155;12.459133;50;-75;0.366670;75;-76;0.261402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365760;0011;2000000012900f00454e9139;55.850155;12.459133;50;-80;0.357206;75;-86;0.261682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365780;0011;2000000012900f00454e9139;55.850163;12.459112;50;-71;0.352633;75;-82;0.264814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365800;0011;2000000012900f00454e9139;55.850163;12.459110;50;-78;0.336869;75;-86;0.265052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365820;0011;2000000012900f00454e9139;55.850155;12.459135;39;-19;0.006462;50;-61;0.313779;75;-84;0.264358;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365840;0011;2000000012900f00454e9139;55.850155;12.459171;50;-56;0.290334;75;-72;0.256337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365860;0011;2000000012900f00454e9139;55.850155;12.459180;50;-60;0.272000;60;-94;0.247923;75;-66;0.250124;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365880;0011;2000000012900f00454e9139;55.850163;12.459184;50;-68;0.264027;60;-91;0.247193;75;-81;0.247651;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365900;0011;2000000012900f00454e9139;55.850155;12.459180;50;-67;0.262029;60;-94;0.246208;75;-73;0.243936;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365920;0011;2000000012900f00454e9139;55.850147;12.459178;50;-64;0.258001;60;-91;0.246327;73;-93;0.692110;75;-73;0.239428;81;-86;0.552201;;;;;;;;;;;;;;;;;;;;;;
1525365940;0011;2000000012900f00454e9139;55.850140;12.459171;50;-68;0.258138;60;-89;0.246810;75;-70;0.240452;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365960;0011;2000000012900f00454e9139;55.850132;12.459162;50;-71;0.258789;60;-94;0.246916;69;-17;0.000899;75;-74;0.234865;81;-87;0.543212;;;;;;;;;;;;;;;;;;;;;;
1525365980;0011;2000000012900f00454e9139;55.850132;12.459169;50;-67;0.257841;60;-86;0.245195;69;-128;0.001865;75;-85;0.172892;;;;;;;;;;;;;;;;;;;;;;;;;
1525366000;0011;2000000012900f00454e9139;55.850140;12.459178;50;-83;0.253093;60;-95;0.243871;75;-73;0.132234;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366020;0011;2000000012900f00454e9139;55.850147;12.459178;50;-61;0.233255;60;-94;0.237240;75;-49;0.065619;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366040;0011;2000000012900f00454e9139;55.850147;12.459178;50;-71;0.211762;60;-87;0.205979;75;-48;0.042269;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366060;0011;2000000012900f00454e9139;55.850155;12.459173;37;-14;0.001865;50;-68;0.186413;60;-93;0.144255;75;-31;0.006308;;;;;;;;;;;;;;;;;;;;;;;;;
1525366080;0011;2000000012900f00454e9139;55.850155;12.459178;32;-40;0.001976;37;-13;0.001734;50;-63;0.166271;60;-87;0.079348;;;;;;;;;;;;;;;;;;;;;;;;;
1525366100;0011;2000000012900f00454e9139;55.850140;12.459180;50;-57;0.143950;60;-74;0.021043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366120;0011;2000000012900f00454e9139;55.850132;12.459184;48;-128;0.001548;50;-66;0.118527;60;-31;0.005940;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366140;0011;2000000012900f00454e9139;55.850140;12.459189;32;-12;0.002195;39;-16;0.005020;50;-62;0.093332;60;-12;0.002828;;;;;;;;;;;;;;;;;;;;;;;;;
1525366160;0011;2000000012900f00454e9139;55.850147;12.459194;32;-13;0.002203;34;-17;0.003152;39;-14;0.004171;47;-18;0.003903;50;-45;0.065828;60;-13;0.003152;;;;;;;;;;;;;;;;;;;
1525366180;0011;2000000012900f00454e9139;55.850140;12.459196;47;-18;0.004171;50;-45;0.041094;60;-15;0.003671;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366200;0011;2000000012900f00454e9139;55.850140;12.459200;32;-16;0.001905;50;-39;0.013005;53;-128;0.001321;60;-24;0.002262;78;-25;0.002798;;;;;;;;;;;;;;;;;;;;;;
1525366220;0011;2000000012900f00454e9139;55.850163;12.459196;50;-19;0.004927;60;-36;0.004194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366240;0011;2000000012900f00454e9139;55.850155;12.459194;60;-23;0.004386;82;-84;0.522352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366260;0011;2000000012900f00454e9139;55.850147;12.459186;60;-24;0.003478;82;-81;0.491473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366280;0011;2000000012900f00454e9139;55.850147;12.459184;60;-27;0.002697;82;-86;0.467548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366300;0011;2000000012900f00454e9139;55.850140;12.459157;32;-33;0.007890;60;-14;0.001232;82;-94;0.434939;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366320;0011;2000000012900f00454e9139;55.850147;12.459153;82;-85;0.406811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366340;0011;2000000012900f00454e9139;55.850132;12.459149;32;-13;0.000000;82;-77;0.375980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366360;0011;2000000012900f00454e9139;55.850132;12.459143;32;-19;0.000893;82;-78;0.343967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366380;0011;2000000012900f00454e9139;55.850132;12.459141;60;-13;0.001697;82;-82;0.302347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366400;0011;2000000012900f00454e9139;55.850147;12.459178;32;-23;0.007150;60;-14;0.002322;82;-72;0.241761;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366420;0011;2000000012900f00454e9139;55.850155;12.459192;32;-15;0.005228;60;-13;0.003635;82;-67;0.151485;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366440;0011;2000000012900f00454e9139;55.850155;12.459194;32;-16;0.003695;60;-13;0.003671;82;-72;0.070205;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366460;0011;2000000012900f00454e9139;55.850155;12.459198;60;-13;0.003671;82;-19;0.005960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366480;0011;2000000012900f00454e9139;55.850147;12.459182;32;-19;0.001321;60;-14;0.002560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366500;0011;2000000012900f00454e9139;55.850147;12.459173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366520;0011;2000000012900f00454e9139;55.850147;12.459171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366540;0011;2000000012900f00454e9139;55.850147;12.459176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366560;0011;2000000012900f00454e9139;55.850140;12.459171;60;-69;0.001321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366580;0011;2000000012900f00454e9139;55.850140;12.459166;60;-23;0.000655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366600;0011;2000000012900f00454e9139;55.850140;12.459164;60;-17;0.000945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366620;0011;2000000012900f00454e9139;55.850147;12.459166;34;-16;0.001148;39;-15;0.000774;60;-30;0.001072;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366640;0011;2000000012900f00454e9139;55.850155;12.459164;36;-12;0.001798;50;-20;0.001713;60;-42;0.001723;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366660;0011;2000000012900f00454e9139;55.850163;12.459157;36;-14;0.003395;49;-14;0.003419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366680;0011;2000000012900f00454e9139;55.850155;12.459155;36;-15;0.002218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366700;0011;2000000012900f00454e9139;55.850147;12.459157;32;-14;0.000920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366720;0011;2000000012900f00454e9139;55.850147;12.459166;32;-19;0.001870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366740;0011;2000000012900f00454e9139;55.850147;12.459166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366760;0011;2000000012900f00454e9139;55.850140;12.459159;80;-13;0.000973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366780;0011;2000000012900f00454e9139;55.850140;12.459166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366800;0011;2000000012900f00454e9139;55.850155;12.459162;84;-28;0.007864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366820;0011;2000000012900f00454e9139;55.850155;12.459155;84;-26;0.008033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366840;0011;2000000012900f00454e9139;55.850147;12.459147;84;-28;0.008039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366860;0011;2000000012900f00454e9139;55.850140;12.459147;44;-90;0.337866;84;-35;0.008022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366880;0011;2000000012900f00454e9139;55.850155;12.459162;44;-81;0.337000;80;-16;0.002551;84;-18;0.001917;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366900;0011;2000000012900f00454e9139;55.850147;12.459178;44;-78;0.336824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366920;0011;2000000012900f00454e9139;55.850155;12.459182;44;-84;0.336713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366940;0011;2000000012900f00454e9139;55.850163;12.459178;32;-25;0.005916;44;-87;0.336935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366960;0011;2000000012900f00454e9139;55.850163;12.459171;44;-68;0.338358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525366980;0011;2000000012900f00454e9139;55.850140;12.459171;44;-91;0.337823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367000;0011;2000000012900f00454e9139;55.850147;12.459176;32;-34;0.010571;44;-87;0.338517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367020;0011;2000000012900f00454e9139;55.850140;12.459167;32;-47;0.039558;44;-81;0.342821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367040;0011;2000000012900f00454e9139;55.850132;12.459162;32;-71;0.072165;44;-90;0.345070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367060;0011;2000000012900f00454e9139;55.850140;12.459176;32;-77;0.105120;44;-85;0.342655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367080;0011;2000000012900f00454e9139;55.850140;12.459178;32;-60;0.132766;44;-81;0.340961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367100;0011;2000000012900f00454e9139;55.850147;12.459180;32;-48;0.157029;44;-65;0.337720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367120;0011;2000000012900f00454e9139;55.850147;12.459173;32;-56;0.187305;44;-67;0.339933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367140;0011;2000000012900f00454e9139;55.850147;12.459173;32;-61;0.218356;44;-74;0.341156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525367160;0011;2000000012900f00454e9139;55.850155;12.459182;32;-72;0.235456;44;-79;0.340337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361700;0020;4800000003503100454e6037;55.850170;12.459162;17;-128;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361720;0020;4800000003503100454e6037;55.850163;12.459164;17;-24;0.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361740;0020;4800000003503100454e6037;55.850155;12.459159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361760;0020;4800000003503100454e6037;55.850147;12.459147;17;-24;0.000000;34;-25;0.009100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361780;0020;4800000003503100454e6037;55.850140;12.459149;17;-31;0.000000;34;-19;0.002773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361800;0020;4800000003503100454e6037;55.850147;12.459146;17;-24;0.002337;34;-17;0.002984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361820;0020;4800000003503100454e6037;55.850147;12.459153;17;-13;0.001976;34;-37;0.005239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361840;0020;4800000003503100454e6037;55.850155;12.459184;17;-21;0.001232;34;-83;0.051461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361860;0020;4800000003503100454e6037;55.850147;12.459176;17;-19;0.002919;34;-91;0.114058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361880;0020;4800000003503100454e6037;55.850147;12.459153;34;-63;0.172982;36;-128;0.001976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361900;0020;4800000003503100454e6037;55.850163;12.459159;34;-72;0.218911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361920;0020;4800000003503100454e6037;55.850163;12.459159;34;-73;0.249122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361940;0020;4800000003503100454e6037;55.850155;12.459171;34;-81;0.278704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361960;0020;4800000003503100454e6037;55.850163;12.459157;17;-19;0.001548;34;-93;0.312188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525361980;0020;4800000003503100454e6037;55.850155;12.459153;17;-18;0.001667;34;-92;0.330753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362000;0020;4800000003503100454e6037;55.850155;12.459157;17;-32;0.001977;34;-84;0.354637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362020;0020;4800000003503100454e6037;55.850163;12.459159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362040;0020;4800000003503100454e6037;55.850155;12.459153;17;-17;0.001511;33;-19;0.002548;34;-84;0.394011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362060;0020;4800000003503100454e6037;55.850147;12.459176;17;-14;0.000899;33;-32;0.001779;34;-91;0.414360;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362080;0020;4800000003503100454e6037;55.850147;12.459157;33;-15;0.001819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362100;0020;4800000003503100454e6037;55.850147;12.459162;33;-22;0.001713;36;-17;0.003847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362120;0020;4800000003503100454e6037;55.850155;12.459157;33;-24;0.001701;36;-13;0.002381;40;-17;0.002195;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362140;0020;4800000003503100454e6037;55.850155;12.459151;17;-27;0.001131;40;-12;0.001548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362160;0020;4800000003503100454e6037;55.850155;12.459166;17;-34;0.000881;37;-13;0.001232;39;-128;0.001232;47;-16;0.003787;;;;;;;;;;;;;;;;;;;;;;;;;
1525362180;0020;4800000003503100454e6037;55.850155;12.459157;17;-17;0.001072;39;-13;0.001036;47;-24;0.003036;48;-37;0.020079;;;;;;;;;;;;;;;;;;;;;;;;;
1525362200;0020;4800000003503100454e6037;55.850155;12.459164;40;-17;0.003109;42;-22;0.001765;47;-48;0.002143;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362220;0020;4800000003503100454e6037;55.850163;12.459157;17;-13;0.000536;36;-24;0.001977;39;-19;0.001976;40;-24;0.001369;47;-17;0.001841;69;-13;0.001321;;;;;;;;;;;;;;;;;;;
1525362240;0020;4800000003503100454e6037;55.850170;12.459153;17;-17;0.001414;36;-17;0.002416;39;-13;0.002297;49;-23;0.002262;;;;;;;;;;;;;;;;;;;;;;;;;
1525362260;0020;4800000003503100454e6037;55.850155;12.459176;17;-25;0.000595;36;-55;0.012380;42;-43;0.012058;65;-42;0.007203;73;-26;0.001924;78;-23;0.001367;;;;;;;;;;;;;;;;;;;
1525362280;0020;4800000003503100454e6037;55.850155;12.459166;17;-25;0.001012;36;-60;0.040859;39;-66;0.040384;47;-63;0.042919;50;-40;0.038302;65;-60;0.030169;;;;;;;;;;;;;;;;;;;
1525362300;0020;4800000003503100454e6037;55.850163;12.459166;17;-19;0.001321;36;-46;0.063302;39;-69;0.069310;47;-60;0.070531;50;-53;0.059583;65;-37;0.053474;;;;;;;;;;;;;;;;;;;
1525362320;0020;4800000003503100454e6037;55.850163;12.459147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362340;0020;4800000003503100454e6037;55.850155;12.459139;17;-12;0.002560;36;-76;0.124097;39;-95;0.128808;47;-64;0.130533;50;-68;0.119514;65;-68;0.106177;;;;;;;;;;;;;;;;;;;
1525362360;0020;4800000003503100454e6037;55.850155;12.459135;17;-15;0.001131;36;-68;0.153512;39;-75;0.156795;47;-80;0.158039;50;-73;0.145431;65;-73;0.133310;;;;;;;;;;;;;;;;;;;
1525362380;0020;4800000003503100454e6037;55.850155;12.459133;17;-16;0.001148;36;-62;0.184804;39;-75;0.185556;47;-67;0.187850;50;-73;0.172477;65;-66;0.155052;;;;;;;;;;;;;;;;;;;
1525362400;0020;4800000003503100454e6037;55.850155;12.459125;36;-70;0.209680;39;-75;0.220136;47;-79;0.217401;50;-74;0.198635;65;-66;0.169868;;;;;;;;;;;;;;;;;;;;;;
1525362420;0020;4800000003503100454e6037;55.850147;12.459119;36;-73;0.229632;39;-76;0.250339;47;-78;0.243884;50;-73;0.195375;65;-75;0.195019;;;;;;;;;;;;;;;;;;;;;;
1525362440;0020;4800000003503100454e6037;55.850155;12.459119;36;-84;0.241509;39;-73;0.249348;47;-77;0.247574;50;-81;0.216332;65;-64;0.213729;;;;;;;;;;;;;;;;;;;;;;
1525362460;0020;4800000003503100454e6037;55.850155;12.459123;36;-72;0.248619;39;-78;0.249229;47;-82;0.249841;50;-78;0.237162;65;-65;0.235456;;;;;;;;;;;;;;;;;;;;;;
